text,0,1,2,3,4
It' s nice naman for it' s price kaya di na ako nag expect masyado. i hope next time i would buy naka bubble wrap na.,0,0,1,0,0
HAHAHAHA nakakatawa lang na okay sana yung product kaso gusto lang naman sama isuot na ehh biglang putol agad HAHAHA just received the product and hindi ko man lang maisuot to HUHUHU sayang.,1,0,0,0,0
Black binili ko blue pinadala ung totoo. color blind kaba,0,1,0,0,0
"goy it, sobrang disappointed po ako 2xL napo sya pero bakit hindi po kasya saken mahal panaman. saka maikli sya.",1,0,0,0,0
NapakabiLis dumating kahapon ko lang inorder dumating na ngaun magagamit na agad thankyou seller en rider godbless,0,0,0,0,1
Binabawasan ang laman. understood pa sana kung kaunti lang ang bawas pero bat dto halos makalahati na. kaka disappoint,1,0,0,0,0
"okay siya! buti na lang kamo cinancel ko yung supposedly 38- 39 size naorder ko. kasi saktong sakto siya sakin. i suggest talaga if medyo malapad or matambok yung paa, mas malaki yung kunin. 39- 40 ang paa ko pero fit ang 42- 43.",0,0,1,0,0
"Negative, maniwala kayo di maganda bumili sa gantong Seller. Pahirapan to sa warranty. Sa dami ng chat ko ni isang reply wala.",1,0,0,0,0
Grabe di man lang nilagyan ng carton tsk! Nag leak tuloy binta kupa naman huhu sayang,0,1,0,0,0
"Sa 3 books na inorder ko isa lang ang walang problema. yung isa napakaliit ng font size at medio malabo ang iba sa mga words, yung isa naman lukot- lukot ang mga pages. Mura nga sya pero sayang din lang ang pera kung very low ang quality ng mga books.",1,0,0,0,0
"Maganda sya, don' t get me wrong, pero di ko gusto na ang gaan nya. Di ko alam if mganda yung quality. pero ok naman sya overall. Fashowwwn!",0,0,0,1,0
"classmate: uyy, ballpen ko yang hawak mo diba? Isauli mo saken yan me: oo. ballpen mo to! ballpen mo to noon! diba hinulog mo lang to? iniwan? kinalimutan? akmang di na matandaan pero ngayon saka mo na babalikan? pag ano, pag wala ka nang magamit na iba? um4lis ka sa harapan ko and don' t you ever touch my new ballpen",0,0,0,1,0
sa march 2023 na mag- eexpire. di niyo man binenta ng 50% off man lang,0,1,0,0,0
Magandaaa ang ganda ng kulaayyy. Kaso sobrang tagal mag shipped out,0,0,0,1,0
Maganda naman lahat. Yung courier lang ang poblema. Ang tagal dumating,0,0,0,1,0
"Ang pangit ng box nya, hindi gaya ng nasa picture. Pang gigift sana yon e. Kaso ang pangit ng box.",0,0,1,0,0
Maganda naman malamig sa balat kaso after 3 days ata nangati katawan ko at nagkaron ako ng parang mga rashes sa katawan. At first I thought baka dahil lang sa insects so continue parin ako hanggang 9 days kaso nagkaron ako ng mga small bumps sa skin ko.,1,0,0,0,0
"Thank you seller for the smooth transaction. Super sealed nung nadeliver sakin ni rider. Hindi ko pa natry. Hope it’ s effective. Medyo matagal nga lang bago dumating, baka dahil nag antay sa payday dahil free shipping. God bless your business.",0,0,0,0,1
Walang heart injector. 30pieces to paano ko to magagamit pang benta. Ayaw naman maf reply ng seller kahit online naman. Change ko nalang rating ko kapag naipadala na sakin yung kulang,1,0,0,0,0
Nka bubble wrap nga sya pero wla nmang tape man lang to secure the wrap. yung jox din wla man lng tape sa opening. ang pinka nkakadisappoint yung wlang cool na button option as advertised.,0,1,0,0,0
Wrong items po. Anglayo sa inorder Sayang pera dalawa pa naman.,1,0,0,0,0
maganda yung product kaya lang medjoo tabingi yung item pero ok pdin naman thanks.,0,1,0,0,0
"cute size lang pala ang 30 grms, not yet tried but hoping na magwork siya saakin for my pimples",0,0,1,0,0
Napaka shala neto. Ang bait pa ng seller Super worth the price talaga,0,0,0,0,1
Item received in good condition. Well packed and safe talaga. Sayang lang yung sticker kasi dumikit sa loob ng bote. Better if nilagay nalang sa labas. Overall maganda yung item. Thank you seller.,0,0,0,0,1
I received my order ok nman kya lng free size dq Lng alam kung kasya Nung reregluhan ng anak q d mganda ung tela Taslan kya lng dmi sinulid n nkalaylay dman lng trinim,0,0,0,0,1
Mad maganda sa picture sa totoong buhay hindi Kulang din item sabi update ako kamukat mukat wala ng update deadma si seller,1,0,0,0,0
Panget ng pag kabalot bara bara lang di na ko order sa shop na to,1,0,0,0,0
"Maganda ang tila salamat, pero may mali kayo, seller kasi ang kulay hindi wasto, ang order ko na kulay ay black at gray, bakit black at red ang dumating, d nyo ba kilala ang kulay? sa susunod kilalanin nyo ang kulay ha, Godbless to us po",0,0,1,0,0
Apat inorder ko. maganda nman cya. kaso iba yung dumating na kulay pati sizes. next time kung ano yung inorder. dapat yun yung denilever. Hindi pa nag message kung pinalitan ba.,0,0,1,0,0
keratin Smooth po lahat ng order ko may detox silang nilagay. gusto ko sana ibalik ang hassle lang mag babayad pa ko shipping sana next time dinodouble check nyo po yung chat nyo wala din naman sumasagot. kala ko masaya kasi naka tipid ako nastress lang ako.,1,0,0,0,0
Scam to hayup. Tela lang pinadala tapos wlang tahi. Ang panget ng quality. Hindi responsive ang seller,1,0,0,0,0
"Ang ink nya makapal nga lang yung shades tapos d sya waterproof talaga, pero okay nadin para sa price.",1,0,0,0,0
Pwede po bang mag request NG return pls. Pinaghirapan po to NG Lolo koSana po seller kapansin niyo PO ako isang buwan Niya tong sweldo para regalo sa sarili niya. Tapos subrang blurred po Yung monitor at seconds after po at nag o off po cya.,1,0,0,0,0
Cute nito! Mint green yung pinadala sa akin. Di ko pa natry gamitin Cute nito! Mint green yung pinadala sa akin. Di ko pa natry gamitin Cute nito! Mint green yung pinadala sa akin. Di ko pa natry gamitin,0,0,0,0,1
May konting scratch lang sa likod pero all in all very good seller. Mas okay bumili sa shop na to kesa sa ibang shop,0,0,0,0,1
"Mliit lng pla yun mga, flowers. S picture mlaki. OK n din",0,0,1,0,0
"sana maging honest kay buyer, para notify kami sa status ng order namin. pls learn to communicate before iproceed sa pagpack.",0,1,0,0,0
nadikit ung ginagawa ko khit may flour na not worth it patinung rolling pin pang ewan,1,0,0,0,0
Kala ko maong hindi pala parang pajama sya pero ok naman sya. sakto lang sakin. Pwede narin. Yung sa pic kasi maong eh hmm.,0,0,1,0,0
Ok nan sya kaso manipis pala yung white kita pa din kulay ng wall ko,0,0,0,1,0
Mali po yung color ng item. black po yung inorder maroon yun binigay.,1,0,0,0,0
"Good quality pero di ganun kaganda yung curler with comb, masakit nakakaipit. Di katulad ng free na curler smooth gamitin",0,0,0,0,1
Bukas ung package nung nadeliver d maayos pagkakapack. The fact the kilalang brand ung store na toh. Anyways nacheck ko nman complete nman xa. kaso sana sa next order ko maayos at safe packaging n xa.,0,0,0,1,0
"maganda sya, hindi sabog yung tunog tska maliit lang kayang kaya bitbitin. sobrang tagal lang dumating, siguro three weeks bago ko makuha. nagbibigay din si seller ng picture bago i- ship, pero hindi sya responsive sa mga tanong ko.",0,0,0,1,0
Sorry for late review. na busy lang po. Old stock sia mejo luma ba kaya pala naka flash sale Madali siang malobat. pero wala na akong magawa nag automatic order received na po,1,0,0,0,0
As you can see maganda naman sya di ka kapalan pero sakto na rin sa presyo sakto sa payat ko na katawan kaya happy na rin ako ty,0,0,0,1,0
Thank you so much seller na received ko na po yung parcel ko. Complete po lahat ng orders ko. Di ko pa lahat na check kng lahat ba ng items ko walang damaged but Overall satisfied Naman ako sa products at mabilis din ang shipping ni seller. Oorder ulit ako next time pg my budget. Til next time po.,0,0,0,0,1
"Bought on dec 19, 2022 expiration date january 21, 2023. Less than a month need na maconsume lahat. jusmiyo hindi man lang ginawang 2- 3months prior to expiration. Ang ending nasayang yung chocolates pinamigay ko naa g sa mga batang kalsada. Oh well kasalanan ko din naman kasi nagpadala ko sa buy one take one gimmick nila. Hindi na tuloy enjoy kainin kasi may ibang lasa na",0,1,0,0,0
Sorryy di po talaga ako magaling sa explanation pero para sakin not satisfied po ako,0,1,0,0,0
Sinubukan ko agad after 24 hours ayun salamat nman at wla naman akong nakikitang defect at perfectly working naman din sya,0,0,0,0,1
Thank u Po narecev Kona Po lahat ng mga orders ko. legit product Po talaga.,0,0,0,0,1
Super ganda ng product very excellent yung packaging and everything. Ayos ang quality at maasahan para ito sa rating haha lol i dunno wat 2 say,0,0,0,0,1
"Maganda ang packaging nya, mukhang mamahalin. Yung eyeliner fine at madali iapply. Nag smudge lang din kapag pinawisan ka na. Yung mascara di masyadong okay, kailangan ilang application para makita mo effect sa lashes mo hindi sya nagvovolumize. Thanks to seller and delivery team!",0,0,0,1,0
"So far, so good. Di narin masama. Maganda yung Product gumagana ng Maayos, at sana tumagal. complete Item naman at may Sobra pang Spare parts. Pero may kunting Issue lang sa ilaw yung isang Maliit ng ilaw meron di nag bi blink naka steady lang sya di yung dineclare o dapat di na binigay ni seller yun kasi kahit ilaw lang issue padin yun. At base sa review ko dito sa mga nag bigay ng 1 star problema kay seller hindi minsan nag re response agad sa chat at may mga defect talaga yung ipinapadala nilang item. Kawawa naman yung ibang buyer dito Sana maayos yung sistemang ganyan. Bigyan sana ng halaga yung pag hihirap ng ibang buyer na baka pinag iponan pa nila yun para maibili lang yung mga anak nila.",0,0,1,0,0
Hopefylly magustuhan ng pagreregaluhan ko: Can' t open the box pa kase.,0,0,0,0,1
Mali deliver sa akin ang order ko na kulay light gray dumating pink,0,0,1,0,0
"feel ko sa totoo lng mas mahal pa ang kanyang kinemas na accessories, maganda hardcase tas ang eksena nya. pero ung salamen ang cute naman nya parang mapipigtal nga lang agad. pipityugen sya pero gow gagamiten k paren",0,0,0,1,0
Maganda ang sound. Update) Nung una maganda sya pero after isang araw nag loloko na agad yung right speaker nya. Nakailang message ako sa seller na paki check mabuti ang product. Saka nag loloko pa ang saksakan. Tas sabi ng seller chinecheck nila ang item bago i shipped.,1,0,0,0,0
maganda yung package balot na balot naka box salamat po sa uulitin ulit,0,0,0,0,1
8- 12- 2021 delivered. isa lang ka side maga- sound. 8- 12 to 31- 2021 grounded. isa lang ka side lang japon maga- sound. see videos ng iba puro static labas.,0,1,0,0,0
Okey sana. Tama kulay size. Kaso butas ung isa sa bandang puwitan. Kinontak ko seller humingi pasensya. Wala ng mgagawa. Irereturned ko sana kaso kelangan na nun umorder. Tinahi ko nalan. Un nga lan mejo halata sana lang wag bumuka ung tahi. Sa susunod nmm po paki check po ang items. Kung my damage,0,1,0,0,0
Sobrang excellent ng quality. Okay din kasi secured talaga. Walang durog yung box. So safe talaga yung glasses ko. Perfect to kasi papalitan ko lens ng may grado. Thank you! Order ulit ako ibang designs naman.,0,0,0,0,1
Dumating npo order ko salamat po shopee at seller at kuya rider. ayos nmn po maliit pla ang sizes medyo manipis lng pla sya. pero ok nrin sa price mura lng nmn.,0,0,1,0,0
Todo review pa ako. Wala namang free 0. 4 coins hahaha. Anyway okay naman ang product. Sana wala magreklamo na buyers. Hihi,0,0,0,1,0
Been using this for a month now. Mukhang okay naman. Hindi ko pa masyado makita kung pumuti nga ba underarm ko.,0,0,0,1,0
"Sayang Lng pera ko. maLing maLi yong binigay nyo may mansa pa,",1,0,0,0,0
Antagal dumating pero okay lang maganda naman at maganda din pagka package safe talaga. Thanks po. God bless. More sales!,0,0,0,0,1
Hindi ko na naicturan nung dumating. Ganda ng pagkaka- pack. Siguradong di madadamage or magkakaleak ang items. Thank you nivea. Will surely order again pag may sale. Thanks to j& t as well. Maayos nadeliver.,0,0,0,0,1
"iba kulay na binigay don sa isang order ko, ung pinaka gusto kong design ang wala tapos color black ung binili ko pero ung isa white ang dumating, 3, star lang binigay ko kasi hindi nasunod ung color at design",0,0,1,0,0
Mali po color na nabigay niyo ang ganda pa namn po ng tela sana. Black and gray ang order pero violet and green dumating hays:,1,0,0,0,0
Unang bili ko may dent ngayong pangalawang bili ko kay gasgas nmn sana pinakakaingatan nio ung item un happy aq sa gasgas haiii,1,0,0,0,0
"Nakatry na ako neto kaya napabili ulit ako. Maganda sya. Hindi sticky at oily sa muka. Yung amot di matapang at masakit sa ilong, tama lang.",0,0,0,0,1
"sira ang box jusq nabuksan na agad yung box bago ko pa naopen. yung slow medium at high naman baliktad, mas malakas yung low kesa sa med tapos ang low at high pareho lang",1,0,0,0,0
Defective item. May tumutunog sa loob kapag nio- on.,1,0,0,0,0
Matagal bago dumating but overall nice yung book tsaka very accommodating seller,0,0,0,1,0
Wrong item ang pinadala. Ichat mu si seller. Automated reply. Sayang ang pera.,0,1,0,0,0
Ok na sana Kaso sira. Para sa presyo mura pero Nung dumating napamura rin ako. Delivery ang may problema Wala sa seller. Ang tagal pa dumating. Dinaig pa yung galing china sa tagal dumating.,0,1,0,0,0
Sa una lng sya lumalamig. tapos after an hour wala na never na lumamig. tapos sobrang init pa ng likod nya parang sasabog sa init. will never order again!,1,0,0,0,0
"Bwesit Puro damage yung item, Yung seller naman walang magandang customer service, Ayosin nyo sana service nyo Sinasayang nyo tiwala ng mga customers,",1,0,0,0,0
SUPER NICE GEH BILI NA KAU MGA PARO2 g game na taung lahat heje,0,0,1,0,0
Maganda Hindi Siya gaano Ka luwag and sakto lang talaga Siya sa akin my size is 24 and kasya din Siya sa 28 Kay recommendable,0,0,0,1,0
Good quality yung item pero hindi maayo ang pag pack sa item. sana hindi po sira,0,0,0,1,0
"3. 3 sale, 702 x 4 bots na 750ml, maganda pag ka balot walang sira at tapon Thank you",0,0,0,0,1
"Wag ng subukang bumili d2, ibang- iba s picture. Nakakadisappoint lang. Syng lang ang pera. Kung ayaw magsisi wag ng mag- order.",1,0,0,0,0
GoodDay po Bakit po May line sya sa gitna. Bigla po syang Lumitaw habang nanonood po kame. 4 days palang po sya ngayon. Pwede pa po ba ibalik? Salamat.,0,1,0,0,0
Okay namn safe namn sya nung dumating. Kaso kulang yung yung ballpen na dumating sa akin. Next time I double check yung item para good rating,0,1,0,0,0
Iba ung product na dumating pang hulamos ung inorder namen na nasa pic pero moisturizer ung dumating pero ok na rin at magagamit din naman hayyss,0,1,0,0,0
Bilis magcharge bilis din malowbat Wala pang kasamang ear phone,0,1,0,0,0
May 2 item na basag sa set n 24pcs well packed naman ang item. sayang ung 2 basag na bottle.,0,1,0,0,0
sira yung zipper sa loob and fresh pa yung rugby at adhesive parang di siya tatagal at mukang cheap,0,1,0,0,0
Maganda po Sana Yung product nyo kaya lang putol po Yung lipstick. next time po Sana Hindi na putol ipadala nyo salamat.,0,0,1,0,0
Legit na oppo. Super safe ng packaging kaya safe dumating will order again para naman kay mama. Thank you seller.,0,0,0,0,1
Sira kagad yung isang meter tape sa binili ko na 4 pcs,0,0,1,0,0
Excellent quality Worth your money Gumagana Matagal delivery pero overseas kasi kaso matagal talaga Magandaaaaaaaa,0,0,0,1,0
Hays kaliit nalang gne ng coins bawal pa ang repeated Ayus naman yung item sira lang yung light sa harap.,0,0,0,1,0
Kulang order ko! Ilang beses na ko nagchat sa seller pero walang reply! Sa halagang 89 pesos ganyan kayo! Ayusin nyo sana pagpapack nyo! Tama nga ang mga reviews dito na kulang sila ng order. Same na item. Wala yung sulfur soaf. Tulong na yan sa inyo! Nasisira lang ang brand nyo,1,0,0,0,0
ang gulo ng packiging nyu. Pakiayos naman sa susunod. Nakakhiya sa mga mag oorder pa sa inyo. Ung courier nyu palipalitan din po,0,0,1,0,0
"Complete ung items however, yung isa iba yung kulay sa inorder ko. Thank you seller medyo matagal pero ok lang naman din. Yung isa lang talaga nag iba ng kulay sa gusto ko.",0,0,0,1,0
Madaya Naman 3 order ko 2 lang na received ko nagbayad Ako ng para sa 3pcs. E so bad,1,0,0,0,0
"expired ang simcard, walang silbi nakakalito ang presyo tapos may 45 pesos na shifing fee bukod sa 150 pesos.",0,1,0,0,0
"Sana pare- pareho ng kulay, meron kasing mas light merong mas dark",0,0,0,1,0
I love it maganda cxa sa paa at malambot yong strap nya thank you seller at sa rider din good job kayo 36 talaga size ko pero nag- add ako ng size kaya 37 at tama lng din naman cxa sakin,0,1,0,0,0
"Thank you seller, thank you rin po s nagdeliver. Nagagamit n po namin",0,0,0,0,1
